lineID,timestamp,level,service,response_time_ms,memory_usage_mb,thread_count
932,2025-07-01 15:31:00,DEBUG,AuthService,73,158,4
933,2025-07-01 15:32:00,DEBUG,PaymentAPI,78,161,4
934,2025-07-01 15:33:00,INFO,PaymentAPI,80,159,3
935,2025-07-01 15:34:00,INFO,AuthService,83,156,4
936,2025-07-01 15:35:00,DEBUG,AuthService,80,165,4
937,2025-07-01 15:36:00,INFO,UserService,75,161,4
938,2025-07-01 15:37:00,INFO,PaymentAPI,82,163,4
939,2025-07-01 15:38:00,INFO,AuthService,74,157,4
940,2025-07-01 15:39:00,WARN,PaymentAPI,78,165,4
941,2025-07-01 15:40:00,DEBUG,PaymentAPI,80,158,4
942,2025-07-01 15:41:00,DEBUG,OrderProcessor,72,166,4
943,2025-07-01 15:42:00,DEBUG,UserService,81,152,5
944,2025-07-01 15:43:00,ERROR,PaymentAPI,85,163,4
945,2025-07-01 15:44:00,DEBUG,AuthService,83,154,4
946,2025-07-01 15:45:00,DEBUG,PaymentAPI,78,164,4
947,2025-07-01 15:46:00,DEBUG,PaymentAPI,75,160,4
948,2025-07-01 15:47:00,DEBUG,UserService,87,165,4
949,2025-07-01 15:48:00,INFO,OrderProcessor,78,164,4
950,2025-07-01 15:49:00,DEBUG,PaymentAPI,96,162,4
951,2025-07-01 15:50:00,DEBUG,AuthService,92,172,3
952,2025-07-01 15:51:00,DEBUG,OrderProcessor,117,172,4
953,2025-07-01 15:52:00,DEBUG,UserService,115,180,5
954,2025-07-01 15:53:00,WARN,AuthService,143,199,6
955,2025-07-01 15:54:00,WARN,PaymentAPI,181,207,6
956,2025-07-01 15:55:00,WARN,UserService,244,237,7
957,2025-07-01 15:56:00,WARN,OrderProcessor,331,275,9
958,2025-07-01 15:57:00,WARN,OrderProcessor,459,337,12
959,2025-07-01 15:58:00,INFO,PaymentAPI,651,433,16
960,2025-07-01 15:59:00,WARN,UserService,945,575,23
961,2025-07-01 16:00:00,ERROR,AuthService,949,572,23
962,2025-07-01 16:01:00,INFO,PaymentAPI,66,156,3
963,2025-07-01 16:02:00,DEBUG,AuthService,84,168,4
964,2025-07-01 16:03:00,DEBUG,OrderProcessor,82,162,4
965,2025-07-01 16:04:00,INFO,PaymentAPI,94,154,4
966,2025-07-01 16:05:00,DEBUG,OrderProcessor,83,158,4
967,2025-07-01 16:06:00,DEBUG,OrderProcessor,72,158,5
968,2025-07-01 16:07:00,INFO,PaymentAPI,70,162,4
969,2025-07-01 16:08:00,INFO,UserService,85,165,4
970,2025-07-01 16:09:00,INFO,AuthService,85,168,4
971,2025-07-01 16:10:00,DEBUG,AuthService,77,162,4
972,2025-07-01 16:11:00,DEBUG,UserService,76,154,4
973,2025-07-01 16:12:00,DEBUG,OrderProcessor,87,160,4
974,2025-07-01 16:13:00,DEBUG,PaymentAPI,83,155,4
975,2025-07-01 16:14:00,INFO,AuthService,85,159,4
976,2025-07-01 16:15:00,DEBUG,PaymentAPI,84,162,4
977,2025-07-01 16:16:00,WARN,AuthService,79,157,4
978,2025-07-01 16:17:00,ERROR,OrderProcessor,74,157,4
979,2025-07-01 16:18:00,WARN,AuthService,78,159,4
980,2025-07-01 16:19:00,DEBUG,OrderProcessor,75,155,4
981,2025-07-01 16:20:00,DEBUG,OrderProcessor,87,156,3
982,2025-07-01 16:21:00,DEBUG,OrderProcessor,76,164,4
983,2025-07-01 16:22:00,DEBUG,UserService,74,162,4
984,2025-07-01 16:23:00,DEBUG,AuthService,87,164,4
985,2025-07-01 16:24:00,DEBUG,OrderProcessor,76,153,4
986,2025-07-01 16:25:00,INFO,OrderProcessor,73,162,4
987,2025-07-01 16:26:00,DEBUG,AuthService,86,166,4
988,2025-07-01 16:27:00,DEBUG,UserService,73,163,4
989,2025-07-01 16:28:00,DEBUG,UserService,73,158,4
990,2025-07-01 16:29:00,WARN,AuthService,87,169,5
991,2025-07-01 16:30:00,DEBUG,UserService,95,169,4
992,2025-07-01 16:31:00,DEBUG,AuthService,102,175,4
993,2025-07-01 16:32:00,DEBUG,UserService,124,182,5
994,2025-07-01 16:33:00,DEBUG,OrderProcessor,132,192,6
995,2025-07-01 16:34:00,INFO,PaymentAPI,166,216,5
996,2025-07-01 16:35:00,WARN,UserService,202,242,6
997,2025-07-01 16:36:00,INFO,PaymentAPI,264,290,8
998,2025-07-01 16:37:00,INFO,AuthService,363,358,10
999,2025-07-01 16:38:00,WARN,OrderProcessor,510,467,13
1000,2025-07-01 16:39:00,INFO,PaymentAPI,743,625,18
1001,2025-07-01 16:40:00,ERROR,PaymentAPI,748,633,18
1002,2025-07-01 16:41:00,INFO,PaymentAPI,73,158,4
1003,2025-07-01 16:42:00,DEBUG,AuthService,84,160,4
1004,2025-07-01 16:43:00,INFO,AuthService,90,158,4
1005,2025-07-01 16:44:00,DEBUG,AuthService,79,158,4
1006,2025-07-01 16:45:00,INFO,OrderProcessor,79,157,4
1007,2025-07-01 16:46:00,INFO,UserService,83,166,4
1008,2025-07-01 16:47:00,DEBUG,PaymentAPI,79,162,4
1009,2025-07-01 16:48:00,DEBUG,PaymentAPI,85,161,4
1010,2025-07-01 16:49:00,DEBUG,UserService,80,158,4
1011,2025-07-01 16:50:00,DEBUG,UserService,79,158,4
1012,2025-07-01 16:51:00,DEBUG,UserService,74,159,4
1013,2025-07-01 16:52:00,INFO,UserService,85,158,4
1014,2025-07-01 16:53:00,DEBUG,UserService,79,158,4
1015,2025-07-01 16:54:00,INFO,PaymentAPI,91,164,4
1016,2025-07-01 16:55:00,WARN,OrderProcessor,85,166,4
1017,2025-07-01 16:56:00,DEBUG,AuthService,93,163,4
1018,2025-07-01 16:57:00,DEBUG,OrderProcessor,79,157,4
1019,2025-07-01 16:58:00,INFO,PaymentAPI,76,163,4
1020,2025-07-01 16:59:00,DEBUG,PaymentAPI,85,169,4
1021,2025-07-01 17:00:00,INFO,AuthService,81,162,4
1022,2025-07-01 17:01:00,INFO,UserService,83,159,4
1023,2025-07-01 17:02:00,DEBUG,AuthService,82,163,4
1024,2025-07-01 17:03:00,INFO,OrderProcessor,70,154,4
1025,2025-07-01 17:04:00,DEBUG,UserService,70,159,4
1026,2025-07-01 17:05:00,DEBUG,UserService,74,154,4
1027,2025-07-01 17:06:00,DEBUG,UserService,74,158,4
1028,2025-07-01 17:07:00,INFO,AuthService,81,158,4
1029,2025-07-01 17:08:00,DEBUG,OrderProcessor,65,158,4
1030,2025-07-01 17:09:00,DEBUG,AuthService,94,170,4
1031,2025-07-01 17:10:00,INFO,AuthService,106,166,4
1032,2025-07-01 17:11:00,DEBUG,PaymentAPI,118,180,4
1033,2025-07-01 17:12:00,DEBUG,PaymentAPI,135,183,6
1034,2025-07-01 17:13:00,DEBUG,PaymentAPI,153,203,7
1035,2025-07-01 17:14:00,DEBUG,PaymentAPI,211,232,8
1036,2025-07-01 17:15:00,INFO,PaymentAPI,293,274,10
1037,2025-07-01 17:16:00,WARN,PaymentAPI,385,337,14
1038,2025-07-01 17:17:00,WARN,OrderProcessor,546,425,18
1039,2025-07-01 17:18:00,WARN,OrderProcessor,801,571,26
1040,2025-07-01 17:19:00,WARN,UserService,1177,786,37
1041,2025-07-01 17:20:00,ERROR,PaymentAPI,1187,786,37
1042,2025-07-01 17:21:00,INFO,OrderProcessor,78,161,3
1043,2025-07-01 17:22:00,DEBUG,UserService,82,166,4
1044,2025-07-01 17:23:00,WARN,OrderProcessor,81,162,4
1045,2025-07-01 17:24:00,DEBUG,OrderProcessor,79,155,4
1046,2025-07-01 17:25:00,DEBUG,PaymentAPI,86,162,4
1047,2025-07-01 17:26:00,WARN,AuthService,91,161,3
1048,2025-07-01 17:27:00,DEBUG,AuthService,79,158,4
1049,2025-07-01 17:28:00,INFO,UserService,82,162,4
1050,2025-07-01 17:29:00,INFO,UserService,72,161,4
1051,2025-07-01 17:30:00,INFO,UserService,81,160,4
1052,2025-07-01 17:31:00,DEBUG,OrderProcessor,73,161,4
1053,2025-07-01 17:32:00,INFO,AuthService,78,161,4
1054,2025-07-01 17:33:00,DEBUG,OrderProcessor,86,170,4
1055,2025-07-01 17:34:00,DEBUG,UserService,83,162,4
1056,2025-07-01 17:35:00,INFO,UserService,81,165,4
1057,2025-07-01 17:36:00,DEBUG,PaymentAPI,79,161,4
1058,2025-07-01 17:37:00,DEBUG,PaymentAPI,81,169,4
1059,2025-07-01 17:38:00,DEBUG,UserService,82,153,5
1060,2025-07-01 17:39:00,INFO,PaymentAPI,79,167,4
1061,2025-07-01 17:40:00,DEBUG,UserService,88,160,4
1062,2025-07-01 17:41:00,INFO,UserService,84,157,4
1063,2025-07-01 17:42:00,INFO,AuthService,88,157,5
1064,2025-07-01 17:43:00,DEBUG,UserService,82,156,4
1065,2025-07-01 17:44:00,ERROR,UserService,79,160,4
1066,2025-07-01 17:45:00,DEBUG,UserService,85,166,4
1067,2025-07-01 17:46:00,DEBUG,OrderProcessor,77,161,3
1068,2025-07-01 17:47:00,DEBUG,PaymentAPI,86,158,4
1069,2025-07-01 17:48:00,INFO,PaymentAPI,81,165,4
1070,2025-07-01 17:49:00,INFO,AuthService,97,165,4
1071,2025-07-01 17:50:00,INFO,PaymentAPI,103,175,4
1072,2025-07-01 17:51:00,INFO,PaymentAPI,104,183,4
1073,2025-07-01 17:52:00,INFO,PaymentAPI,117,196,4
1074,2025-07-01 17:53:00,INFO,OrderProcessor,140,219,5
1075,2025-07-01 17:54:00,INFO,OrderProcessor,187,251,5
1076,2025-07-01 17:55:00,WARN,OrderProcessor,247,293,6
1077,2025-07-01 17:56:00,INFO,AuthService,325,368,7
1078,2025-07-01 17:57:00,WARN,PaymentAPI,448,474,8
1079,2025-07-01 17:58:00,WARN,AuthService,645,634,12
1080,2025-07-01 17:59:00,WARN,AuthService,934,891,16
1081,2025-07-01 18:00:00,ERROR,OrderProcessor,922,895,15
1082,2025-07-01 18:01:00,INFO,PaymentAPI,71,162,4
1083,2025-07-01 18:02:00,DEBUG,PaymentAPI,84,163,4
1084,2025-07-01 18:03:00,INFO,OrderProcessor,76,161,4
1085,2025-07-01 18:04:00,INFO,PaymentAPI,80,160,4
1086,2025-07-01 18:05:00,INFO,AuthService,78,151,4
1087,2025-07-01 18:06:00,INFO,UserService,96,159,4
1088,2025-07-01 18:07:00,DEBUG,PaymentAPI,87,159,4
1089,2025-07-01 18:08:00,DEBUG,PaymentAPI,78,167,4
1090,2025-07-01 18:09:00,INFO,UserService,75,158,4
1091,2025-07-01 18:10:00,DEBUG,OrderProcessor,83,160,4
1092,2025-07-01 18:11:00,INFO,PaymentAPI,80,161,4
1093,2025-07-01 18:12:00,DEBUG,AuthService,77,155,4
1094,2025-07-01 18:13:00,DEBUG,AuthService,75,157,4
1095,2025-07-01 18:14:00,DEBUG,OrderProcessor,81,157,4
1096,2025-07-01 18:15:00,DEBUG,PaymentAPI,84,165,4
1097,2025-07-01 18:16:00,WARN,AuthService,69,163,4
1098,2025-07-01 18:17:00,INFO,OrderProcessor,74,156,4
1099,2025-07-01 18:18:00,DEBUG,UserService,80,166,4
1100,2025-07-01 18:19:00,INFO,PaymentAPI,87,167,5
1101,2025-07-01 18:20:00,INFO,PaymentAPI,79,163,4
1102,2025-07-01 18:21:00,INFO,AuthService,84,157,4
1103,2025-07-01 18:22:00,INFO,PaymentAPI,79,165,4
1104,2025-07-01 18:23:00,DEBUG,OrderProcessor,80,157,4
1105,2025-07-01 18:24:00,DEBUG,OrderProcessor,84,155,4
1106,2025-07-01 18:25:00,DEBUG,AuthService,75,153,5
1107,2025-07-01 18:26:00,DEBUG,AuthService,79,158,4
1108,2025-07-01 18:27:00,DEBUG,AuthService,76,164,4
1109,2025-07-01 18:28:00,DEBUG,OrderProcessor,77,164,4
1110,2025-07-01 18:29:00,INFO,PaymentAPI,84,159,4
1111,2025-07-01 18:30:00,INFO,AuthService,102,173,4
1112,2025-07-01 18:31:00,INFO,AuthService,117,177,5
1113,2025-07-01 18:32:00,INFO,OrderProcessor,122,196,6
1114,2025-07-01 18:33:00,DEBUG,PaymentAPI,164,199,7
1115,2025-07-01 18:34:00,WARN,PaymentAPI,198,230,10
1116,2025-07-01 18:35:00,WARN,AuthService,260,266,13
1117,2025-07-01 18:36:00,WARN,UserService,366,340,18
1118,2025-07-01 18:37:00,INFO,UserService,518,423,24
1119,2025-07-01 18:38:00,WARN,PaymentAPI,753,565,36
1120,2025-07-01 18:39:00,INFO,OrderProcessor,1095,779,52
1121,2025-07-01 18:40:00,ERROR,PaymentAPI,1084,782,52
1122,2025-07-01 18:41:00,DEBUG,PaymentAPI,81,161,4
1123,2025-07-01 18:42:00,DEBUG,UserService,88,161,4
1124,2025-07-01 18:43:00,INFO,AuthService,72,159,4
1125,2025-07-01 18:44:00,INFO,OrderProcessor,79,148,4
1126,2025-07-01 18:45:00,INFO,AuthService,78,158,4
1127,2025-07-01 18:46:00,INFO,OrderProcessor,82,160,4
1128,2025-07-01 18:47:00,INFO,OrderProcessor,88,158,4
1129,2025-07-01 18:48:00,INFO,OrderProcessor,74,160,4
1130,2025-07-01 18:49:00,DEBUG,OrderProcessor,86,156,4
1131,2025-07-01 18:50:00,DEBUG,AuthService,85,157,4
1132,2025-07-01 18:51:00,INFO,PaymentAPI,86,168,4
1133,2025-07-01 18:52:00,DEBUG,UserService,76,158,4
1134,2025-07-01 18:53:00,DEBUG,OrderProcessor,84,157,4
1135,2025-07-01 18:54:00,INFO,AuthService,83,160,3
1136,2025-07-01 18:55:00,DEBUG,AuthService,83,155,4
1137,2025-07-01 18:56:00,WARN,PaymentAPI,86,163,4
1138,2025-07-01 18:57:00,INFO,PaymentAPI,81,156,4
1139,2025-07-01 18:58:00,WARN,AuthService,77,162,4
1140,2025-07-01 18:59:00,INFO,PaymentAPI,79,157,4
1141,2025-07-01 19:00:00,INFO,AuthService,77,158,4
1142,2025-07-01 19:01:00,INFO,OrderProcessor,83,158,4
1143,2025-07-01 19:02:00,DEBUG,OrderProcessor,89,161,4
1144,2025-07-01 19:03:00,INFO,OrderProcessor,87,164,4
1145,2025-07-01 19:04:00,INFO,OrderProcessor,88,166,4
1146,2025-07-01 19:05:00,INFO,AuthService,85,163,4
1147,2025-07-01 19:06:00,INFO,AuthService,65,162,4
1148,2025-07-01 19:07:00,DEBUG,PaymentAPI,83,158,4
1149,2025-07-01 19:08:00,DEBUG,OrderProcessor,79,168,4
1150,2025-07-01 19:09:00,DEBUG,UserService,86,163,3
1151,2025-07-01 19:10:00,WARN,UserService,97,179,4
1152,2025-07-01 19:11:00,DEBUG,UserService,114,186,4
1153,2025-07-01 19:12:00,DEBUG,PaymentAPI,118,208,5
1154,2025-07-01 19:13:00,DEBUG,OrderProcessor,156,234,5
1155,2025-07-01 19:14:00,DEBUG,UserService,191,264,5
1156,2025-07-01 19:15:00,WARN,AuthService,254,320,6
1157,2025-07-01 19:16:00,WARN,AuthService,350,409,7
1158,2025-07-01 19:17:00,INFO,OrderProcessor,496,549,9
1159,2025-07-01 19:18:00,WARN,PaymentAPI,710,757,12
1160,2025-07-01 19:19:00,INFO,PaymentAPI,1047,1064,16
1161,2025-07-01 19:20:00,ERROR,AuthService,1051,1054,15
1162,2025-07-01 19:21:00,INFO,UserService,72,162,4
1163,2025-07-01 19:22:00,DEBUG,AuthService,89,160,4
1164,2025-07-01 19:23:00,DEBUG,OrderProcessor,84,158,4
1165,2025-07-01 19:24:00,INFO,AuthService,85,167,4
1166,2025-07-01 19:25:00,WARN,UserService,82,158,4
1167,2025-07-01 19:26:00,DEBUG,UserService,81,156,4
1168,2025-07-01 19:27:00,INFO,OrderProcessor,80,155,4
1169,2025-07-01 19:28:00,DEBUG,PaymentAPI,76,160,4
1170,2025-07-01 19:29:00,DEBUG,OrderProcessor,92,159,4
1171,2025-07-01 19:30:00,INFO,UserService,80,158,4
1172,2025-07-01 19:31:00,INFO,AuthService,83,161,4
1173,2025-07-01 19:32:00,INFO,PaymentAPI,78,161,4
1174,2025-07-01 19:33:00,DEBUG,OrderProcessor,94,165,4
1175,2025-07-01 19:34:00,INFO,OrderProcessor,83,158,4
1176,2025-07-01 19:35:00,DEBUG,UserService,77,165,4
1177,2025-07-01 19:36:00,INFO,OrderProcessor,74,159,4
1178,2025-07-01 19:37:00,DEBUG,AuthService,76,159,4
1179,2025-07-01 19:38:00,DEBUG,PaymentAPI,68,159,4
1180,2025-07-01 19:39:00,DEBUG,PaymentAPI,69,165,4
1181,2025-07-01 19:40:00,WARN,UserService,87,155,4
1182,2025-07-01 19:41:00,ERROR,OrderProcessor,83,158,4
1183,2025-07-01 19:42:00,ERROR,UserService,79,167,4
1184,2025-07-01 19:43:00,INFO,UserService,94,166,4
1185,2025-07-01 19:44:00,DEBUG,OrderProcessor,90,158,5
1186,2025-07-01 19:45:00,INFO,AuthService,76,162,4
1187,2025-07-01 19:46:00,INFO,PaymentAPI,74,161,4
1188,2025-07-01 19:47:00,DEBUG,OrderProcessor,72,159,4
1189,2025-07-01 19:48:00,DEBUG,OrderProcessor,78,162,4
1190,2025-07-01 19:49:00,DEBUG,PaymentAPI,68,162,4
1191,2025-07-01 19:50:00,INFO,PaymentAPI,78,155,4
1192,2025-07-01 19:51:00,INFO,UserService,78,157,4
1193,2025-07-01 19:52:00,DEBUG,UserService,88,157,4
1194,2025-07-01 19:53:00,DEBUG,OrderProcessor,80,157,4
1195,2025-07-01 19:54:00,DEBUG,UserService,79,159,4
1196,2025-07-01 19:55:00,INFO,AuthService,81,158,4
1197,2025-07-01 19:56:00,WARN,AuthService,88,156,4
1198,2025-07-01 19:57:00,INFO,PaymentAPI,76,156,4
1199,2025-07-01 19:58:00,DEBUG,UserService,92,156,4
1200,2025-07-01 19:59:00,INFO,OrderProcessor,77,161,4
