lineID,timestamp,level,service,response_time_ms,memory_usage_mb,thread_count
465,2025-07-01 07:44:00,DEBUG,OrderProcessor,69,162,4
466,2025-07-01 07:45:00,INFO,PaymentAPI,87,163,4
467,2025-07-01 07:46:00,DEBUG,PaymentAPI,71,162,5
468,2025-07-01 07:47:00,INFO,UserService,83,159,4
469,2025-07-01 07:48:00,INFO,PaymentAPI,87,168,4
470,2025-07-01 07:49:00,WARN,UserService,97,168,4
471,2025-07-01 07:50:00,INFO,PaymentAPI,100,183,5
472,2025-07-01 07:51:00,DEBUG,AuthService,113,177,5
473,2025-07-01 07:52:00,DEBUG,AuthService,131,194,5
474,2025-07-01 07:53:00,DEBUG,UserService,167,218,7
475,2025-07-01 07:54:00,INFO,PaymentAPI,210,250,8
476,2025-07-01 07:55:00,WARN,PaymentAPI,292,302,10
477,2025-07-01 07:56:00,WARN,OrderProcessor,393,380,13
478,2025-07-01 07:57:00,INFO,OrderProcessor,559,493,18
479,2025-07-01 07:58:00,WARN,PaymentAPI,802,663,26
480,2025-07-01 07:59:00,INFO,AuthService,1183,925,37
481,2025-07-01 08:00:00,ERROR,OrderProcessor,1196,932,37
482,2025-07-01 08:01:00,WARN,AuthService,82,155,4
483,2025-07-01 08:02:00,DEBUG,OrderProcessor,77,158,4
484,2025-07-01 08:03:00,INFO,PaymentAPI,69,159,4
485,2025-07-01 08:04:00,DEBUG,AuthService,90,161,4
486,2025-07-01 08:05:00,DEBUG,PaymentAPI,78,167,4
487,2025-07-01 08:06:00,DEBUG,UserService,89,161,4
488,2025-07-01 08:07:00,DEBUG,UserService,76,168,4
489,2025-07-01 08:08:00,DEBUG,PaymentAPI,79,163,4
490,2025-07-01 08:09:00,WARN,OrderProcessor,71,164,4
491,2025-07-01 08:10:00,INFO,AuthService,80,152,4
492,2025-07-01 08:11:00,INFO,UserService,70,166,4
493,2025-07-01 08:12:00,INFO,UserService,85,155,4
494,2025-07-01 08:13:00,DEBUG,AuthService,83,161,5
495,2025-07-01 08:14:00,INFO,PaymentAPI,90,153,4
496,2025-07-01 08:15:00,DEBUG,PaymentAPI,78,156,4
497,2025-07-01 08:16:00,INFO,UserService,70,159,4
498,2025-07-01 08:17:00,DEBUG,UserService,71,165,4
499,2025-07-01 08:18:00,INFO,AuthService,65,161,4
500,2025-07-01 08:19:00,DEBUG,PaymentAPI,90,161,4
501,2025-07-01 08:20:00,INFO,UserService,79,161,4
502,2025-07-01 08:21:00,DEBUG,OrderProcessor,82,162,4
503,2025-07-01 08:22:00,WARN,PaymentAPI,78,166,5
504,2025-07-01 08:23:00,DEBUG,UserService,70,158,4
505,2025-07-01 08:24:00,DEBUG,PaymentAPI,73,160,4
506,2025-07-01 08:25:00,INFO,UserService,77,163,4
507,2025-07-01 08:26:00,WARN,AuthService,72,159,4
508,2025-07-01 08:27:00,INFO,PaymentAPI,87,159,4
509,2025-07-01 08:28:00,DEBUG,AuthService,85,161,4
510,2025-07-01 08:29:00,ERROR,OrderProcessor,88,168,4
511,2025-07-01 08:30:00,WARN,UserService,114,154,4
512,2025-07-01 08:31:00,DEBUG,AuthService,110,173,6
513,2025-07-01 08:32:00,WARN,OrderProcessor,137,177,5
514,2025-07-01 08:33:00,DEBUG,OrderProcessor,163,194,5
515,2025-07-01 08:34:00,INFO,AuthService,202,208,6
516,2025-07-01 08:35:00,INFO,PaymentAPI,278,233,8
517,2025-07-01 08:36:00,WARN,UserService,378,278,10
518,2025-07-01 08:37:00,WARN,AuthService,541,337,12
519,2025-07-01 08:38:00,INFO,PaymentAPI,779,428,17
520,2025-07-01 08:39:00,WARN,OrderProcessor,1138,572,24
521,2025-07-01 08:40:00,ERROR,PaymentAPI,1150,572,24
522,2025-07-01 08:41:00,DEBUG,OrderProcessor,66,153,4
523,2025-07-01 08:42:00,DEBUG,PaymentAPI,84,160,4
524,2025-07-01 08:43:00,DEBUG,AuthService,80,164,4
525,2025-07-01 08:44:00,DEBUG,AuthService,75,162,4
526,2025-07-01 08:45:00,DEBUG,AuthService,88,166,4
527,2025-07-01 08:46:00,INFO,PaymentAPI,83,166,4
528,2025-07-01 08:47:00,WARN,PaymentAPI,85,161,4
529,2025-07-01 08:48:00,DEBUG,PaymentAPI,88,165,4
530,2025-07-01 08:49:00,WARN,UserService,80,158,4
531,2025-07-01 08:50:00,DEBUG,OrderProcessor,83,161,4
532,2025-07-01 08:51:00,DEBUG,PaymentAPI,87,152,4
533,2025-07-01 08:52:00,DEBUG,OrderProcessor,80,164,4
534,2025-07-01 08:53:00,DEBUG,UserService,94,161,4
535,2025-07-01 08:54:00,DEBUG,AuthService,79,145,4
536,2025-07-01 08:55:00,DEBUG,PaymentAPI,78,157,4
537,2025-07-01 08:56:00,INFO,AuthService,76,164,4
538,2025-07-01 08:57:00,DEBUG,UserService,87,167,4
539,2025-07-01 08:58:00,DEBUG,AuthService,85,159,4
540,2025-07-01 08:59:00,DEBUG,AuthService,89,163,4
541,2025-07-01 09:00:00,DEBUG,PaymentAPI,85,159,4
542,2025-07-01 09:01:00,INFO,PaymentAPI,82,154,4
543,2025-07-01 09:02:00,INFO,OrderProcessor,83,163,3
544,2025-07-01 09:03:00,INFO,AuthService,85,158,4
545,2025-07-01 09:04:00,INFO,UserService,87,157,4
546,2025-07-01 09:05:00,WARN,UserService,94,156,4
547,2025-07-01 09:06:00,WARN,OrderProcessor,76,159,4
548,2025-07-01 09:07:00,WARN,AuthService,85,159,4
549,2025-07-01 09:08:00,INFO,UserService,82,161,4
550,2025-07-01 09:09:00,DEBUG,UserService,96,165,4
551,2025-07-01 09:10:00,WARN,PaymentAPI,98,168,4
552,2025-07-01 09:11:00,INFO,OrderProcessor,126,176,5
553,2025-07-01 09:12:00,DEBUG,AuthService,135,186,5
554,2025-07-01 09:13:00,DEBUG,PaymentAPI,170,199,5
555,2025-07-01 09:14:00,DEBUG,AuthService,233,222,7
556,2025-07-01 09:15:00,INFO,AuthService,304,257,9
557,2025-07-01 09:16:00,WARN,PaymentAPI,425,322,12
558,2025-07-01 09:17:00,INFO,PaymentAPI,593,392,16
559,2025-07-01 09:18:00,WARN,UserService,877,516,23
560,2025-07-01 09:19:00,INFO,AuthService,1289,706,32
561,2025-07-01 09:20:00,ERROR,UserService,1270,695,31
562,2025-07-01 09:21:00,DEBUG,PaymentAPI,79,156,3
563,2025-07-01 09:22:00,WARN,UserService,81,158,4
564,2025-07-01 09:23:00,DEBUG,PaymentAPI,68,160,4
565,2025-07-01 09:24:00,DEBUG,OrderProcessor,82,166,5
566,2025-07-01 09:25:00,DEBUG,PaymentAPI,91,159,4
567,2025-07-01 09:26:00,INFO,OrderProcessor,79,162,4
568,2025-07-01 09:27:00,DEBUG,OrderProcessor,82,167,4
569,2025-07-01 09:28:00,INFO,UserService,73,159,4
570,2025-07-01 09:29:00,DEBUG,UserService,72,155,5
571,2025-07-01 09:30:00,DEBUG,AuthService,87,153,4
572,2025-07-01 09:31:00,DEBUG,UserService,85,158,4
573,2025-07-01 09:32:00,DEBUG,AuthService,78,156,4
574,2025-07-01 09:33:00,DEBUG,PaymentAPI,81,164,4
575,2025-07-01 09:34:00,WARN,OrderProcessor,72,165,4
576,2025-07-01 09:35:00,INFO,AuthService,76,162,4
577,2025-07-01 09:36:00,DEBUG,UserService,86,158,4
578,2025-07-01 09:37:00,WARN,PaymentAPI,90,157,4
579,2025-07-01 09:38:00,DEBUG,AuthService,79,161,4
580,2025-07-01 09:39:00,INFO,OrderProcessor,77,156,4
581,2025-07-01 09:40:00,WARN,PaymentAPI,73,159,4
582,2025-07-01 09:41:00,INFO,OrderProcessor,95,152,4
583,2025-07-01 09:42:00,DEBUG,AuthService,86,164,4
584,2025-07-01 09:43:00,DEBUG,UserService,74,169,4
585,2025-07-01 09:44:00,DEBUG,OrderProcessor,88,162,3
586,2025-07-01 09:45:00,INFO,AuthService,73,164,4
587,2025-07-01 09:46:00,INFO,UserService,72,158,4
588,2025-07-01 09:47:00,INFO,OrderProcessor,75,160,4
589,2025-07-01 09:48:00,INFO,OrderProcessor,95,153,4
590,2025-07-01 09:49:00,DEBUG,AuthService,99,159,4
591,2025-07-01 09:50:00,DEBUG,OrderProcessor,99,170,5
592,2025-07-01 09:51:00,WARN,OrderProcessor,102,172,5
593,2025-07-01 09:52:00,DEBUG,AuthService,113,182,6
594,2025-07-01 09:53:00,WARN,UserService,136,197,8
595,2025-07-01 09:54:00,ERROR,PaymentAPI,159,211,10
596,2025-07-01 09:55:00,WARN,OrderProcessor,231,238,15
597,2025-07-01 09:56:00,WARN,OrderProcessor,300,279,19
598,2025-07-01 09:57:00,INFO,UserService,431,341,27
599,2025-07-01 09:58:00,WARN,UserService,617,443,39
600,2025-07-01 09:59:00,INFO,AuthService,896,586,57
601,2025-07-01 10:00:00,ERROR,PaymentAPI,894,591,56
602,2025-07-01 10:01:00,DEBUG,OrderProcessor,77,162,4
603,2025-07-01 10:02:00,WARN,PaymentAPI,86,158,4
604,2025-07-01 10:03:00,DEBUG,OrderProcessor,81,152,4
605,2025-07-01 10:04:00,DEBUG,OrderProcessor,81,163,4
606,2025-07-01 10:05:00,INFO,OrderProcessor,70,169,4
607,2025-07-01 10:06:00,DEBUG,OrderProcessor,86,165,4
608,2025-07-01 10:07:00,DEBUG,AuthService,77,165,4
609,2025-07-01 10:08:00,DEBUG,OrderProcessor,87,159,4
610,2025-07-01 10:09:00,DEBUG,OrderProcessor,80,158,4
611,2025-07-01 10:10:00,DEBUG,UserService,68,167,3
612,2025-07-01 10:11:00,INFO,UserService,81,157,4
613,2025-07-01 10:12:00,DEBUG,UserService,82,161,4
614,2025-07-01 10:13:00,DEBUG,PaymentAPI,72,163,4
615,2025-07-01 10:14:00,INFO,AuthService,86,161,4
616,2025-07-01 10:15:00,DEBUG,AuthService,85,159,4
617,2025-07-01 10:16:00,DEBUG,PaymentAPI,84,162,4
618,2025-07-01 10:17:00,INFO,AuthService,79,165,4
619,2025-07-01 10:18:00,DEBUG,PaymentAPI,79,158,4
620,2025-07-01 10:19:00,WARN,OrderProcessor,80,159,4
621,2025-07-01 10:20:00,DEBUG,AuthService,72,159,4
622,2025-07-01 10:21:00,INFO,OrderProcessor,90,159,4
623,2025-07-01 10:22:00,DEBUG,OrderProcessor,82,168,4
624,2025-07-01 10:23:00,DEBUG,PaymentAPI,78,163,4
625,2025-07-01 10:24:00,DEBUG,AuthService,79,161,4
626,2025-07-01 10:25:00,INFO,OrderProcessor,77,162,5
627,2025-07-01 10:26:00,DEBUG,PaymentAPI,76,154,4
628,2025-07-01 10:27:00,INFO,OrderProcessor,92,164,4
629,2025-07-01 10:28:00,DEBUG,UserService,76,168,3
630,2025-07-01 10:29:00,DEBUG,OrderProcessor,86,161,4
631,2025-07-01 10:30:00,WARN,PaymentAPI,100,171,4
632,2025-07-01 10:31:00,DEBUG,OrderProcessor,103,171,5
633,2025-07-01 10:32:00,DEBUG,PaymentAPI,110,180,5
634,2025-07-01 10:33:00,DEBUG,AuthService,139,182,6
635,2025-07-01 10:34:00,DEBUG,OrderProcessor,170,198,6
636,2025-07-01 10:35:00,WARN,AuthService,215,221,8
637,2025-07-01 10:36:00,WARN,PaymentAPI,278,258,10
638,2025-07-01 10:37:00,INFO,AuthService,394,307,13
639,2025-07-01 10:38:00,INFO,UserService,556,385,17
640,2025-07-01 10:39:00,WARN,UserService,806,506,24
641,2025-07-01 10:40:00,ERROR,UserService,800,532,24
642,2025-07-01 10:41:00,INFO,PaymentAPI,78,162,4
643,2025-07-01 10:42:00,INFO,AuthService,81,156,4
644,2025-07-01 10:43:00,DEBUG,PaymentAPI,85,163,4
645,2025-07-01 10:44:00,DEBUG,UserService,82,160,4
646,2025-07-01 10:45:00,INFO,PaymentAPI,82,161,4
647,2025-07-01 10:46:00,DEBUG,UserService,82,164,4
648,2025-07-01 10:47:00,INFO,AuthService,77,162,4
649,2025-07-01 10:48:00,DEBUG,PaymentAPI,78,155,4
650,2025-07-01 10:49:00,DEBUG,UserService,76,160,4
651,2025-07-01 10:50:00,DEBUG,OrderProcessor,84,162,4
652,2025-07-01 10:51:00,ERROR,PaymentAPI,73,166,5
653,2025-07-01 10:52:00,DEBUG,PaymentAPI,74,163,4
654,2025-07-01 10:53:00,DEBUG,AuthService,86,161,4
655,2025-07-01 10:54:00,INFO,AuthService,80,164,4
656,2025-07-01 10:55:00,WARN,PaymentAPI,83,158,3
657,2025-07-01 10:56:00,DEBUG,UserService,84,160,4
658,2025-07-01 10:57:00,DEBUG,UserService,86,158,4
659,2025-07-01 10:58:00,DEBUG,AuthService,68,160,4
660,2025-07-01 10:59:00,DEBUG,AuthService,80,159,3
661,2025-07-01 11:00:00,DEBUG,AuthService,69,163,4
662,2025-07-01 11:01:00,INFO,PaymentAPI,91,161,5
663,2025-07-01 11:02:00,DEBUG,UserService,75,164,4
664,2025-07-01 11:03:00,INFO,PaymentAPI,89,153,4
665,2025-07-01 11:04:00,INFO,UserService,79,163,4
666,2025-07-01 11:05:00,DEBUG,PaymentAPI,72,159,4
667,2025-07-01 11:06:00,DEBUG,UserService,62,168,4
668,2025-07-01 11:07:00,DEBUG,PaymentAPI,91,162,4
669,2025-07-01 11:08:00,INFO,AuthService,93,169,4
670,2025-07-01 11:09:00,INFO,PaymentAPI,89,171,4
671,2025-07-01 11:10:00,INFO,OrderProcessor,95,177,6
672,2025-07-01 11:11:00,DEBUG,AuthService,111,184,5
673,2025-07-01 11:12:00,DEBUG,UserService,133,199,6
674,2025-07-01 11:13:00,DEBUG,UserService,167,236,8
675,2025-07-01 11:14:00,WARN,UserService,210,268,10
676,2025-07-01 11:15:00,WARN,AuthService,286,325,13
677,2025-07-01 11:16:00,WARN,AuthService,403,409,18
678,2025-07-01 11:17:00,INFO,PaymentAPI,579,534,26
679,2025-07-01 11:18:00,WARN,AuthService,840,740,37
680,2025-07-01 11:19:00,WARN,PaymentAPI,1236,1042,55
681,2025-07-01 11:20:00,ERROR,UserService,1246,1047,55
682,2025-07-01 11:21:00,DEBUG,AuthService,78,160,4
683,2025-07-01 11:22:00,INFO,AuthService,77,159,4
684,2025-07-01 11:23:00,DEBUG,UserService,67,158,4
685,2025-07-01 11:24:00,DEBUG,UserService,72,161,4
686,2025-07-01 11:25:00,DEBUG,UserService,84,159,4
687,2025-07-01 11:26:00,INFO,OrderProcessor,75,158,4
688,2025-07-01 11:27:00,DEBUG,AuthService,86,151,4
689,2025-07-01 11:28:00,DEBUG,UserService,78,161,4
690,2025-07-01 11:29:00,DEBUG,AuthService,87,154,4
691,2025-07-01 11:30:00,DEBUG,PaymentAPI,82,161,4
692,2025-07-01 11:31:00,DEBUG,AuthService,70,163,4
693,2025-07-01 11:32:00,ERROR,OrderProcessor,74,163,4
694,2025-07-01 11:33:00,INFO,PaymentAPI,79,158,4
695,2025-07-01 11:34:00,DEBUG,PaymentAPI,68,161,4
696,2025-07-01 11:35:00,INFO,AuthService,75,160,4
697,2025-07-01 11:36:00,DEBUG,PaymentAPI,86,163,4
698,2025-07-01 11:37:00,DEBUG,UserService,83,146,4
699,2025-07-01 11:38:00,INFO,OrderProcessor,77,157,4
700,2025-07-01 11:39:00,DEBUG,UserService,86,155,4
701,2025-07-01 11:40:00,WARN,OrderProcessor,81,163,4
702,2025-07-01 11:41:00,INFO,PaymentAPI,85,157,4
703,2025-07-01 11:42:00,DEBUG,UserService,89,154,4
704,2025-07-01 11:43:00,DEBUG,PaymentAPI,71,162,4
705,2025-07-01 11:44:00,DEBUG,PaymentAPI,81,160,3
706,2025-07-01 11:45:00,INFO,AuthService,82,153,4
707,2025-07-01 11:46:00,DEBUG,OrderProcessor,78,163,4
708,2025-07-01 11:47:00,INFO,AuthService,83,155,4
709,2025-07-01 11:48:00,INFO,AuthService,85,156,4
710,2025-07-01 11:49:00,DEBUG,OrderProcessor,84,167,4
711,2025-07-01 11:50:00,DEBUG,PaymentAPI,96,170,5
712,2025-07-01 11:51:00,DEBUG,UserService,112,185,5
713,2025-07-01 11:52:00,INFO,PaymentAPI,142,208,6
714,2025-07-01 11:53:00,INFO,AuthService,165,223,7
715,2025-07-01 11:54:00,ERROR,PaymentAPI,231,256,9
716,2025-07-01 11:55:00,WARN,PaymentAPI,304,312,12
717,2025-07-01 11:56:00,WARN,UserService,409,399,16
718,2025-07-01 11:57:00,WARN,OrderProcessor,589,521,22
719,2025-07-01 11:58:00,INFO,OrderProcessor,867,714,31
720,2025-07-01 11:59:00,WARN,OrderProcessor,1273,999,45
721,2025-07-01 12:00:00,ERROR,AuthService,1269,984,45
722,2025-07-01 12:01:00,DEBUG,PaymentAPI,82,154,4
723,2025-07-01 12:02:00,INFO,PaymentAPI,80,166,4
724,2025-07-01 12:03:00,INFO,PaymentAPI,86,156,4
725,2025-07-01 12:04:00,INFO,PaymentAPI,77,160,4
726,2025-07-01 12:05:00,DEBUG,UserService,77,159,4
727,2025-07-01 12:06:00,INFO,UserService,77,159,4
728,2025-07-01 12:07:00,INFO,AuthService,81,158,4
729,2025-07-01 12:08:00,INFO,UserService,79,162,4
730,2025-07-01 12:09:00,WARN,UserService,81,157,4
731,2025-07-01 12:10:00,WARN,PaymentAPI,86,158,4
732,2025-07-01 12:11:00,DEBUG,OrderProcessor,71,164,4
733,2025-07-01 12:12:00,DEBUG,PaymentAPI,82,158,4
734,2025-07-01 12:13:00,DEBUG,OrderProcessor,68,159,4
735,2025-07-01 12:14:00,DEBUG,OrderProcessor,87,157,4
736,2025-07-01 12:15:00,ERROR,UserService,72,163,4
737,2025-07-01 12:16:00,DEBUG,UserService,87,161,4
738,2025-07-01 12:17:00,INFO,AuthService,83,158,4
739,2025-07-01 12:18:00,INFO,OrderProcessor,80,159,4
740,2025-07-01 12:19:00,INFO,AuthService,74,158,4
741,2025-07-01 12:20:00,INFO,PaymentAPI,82,159,5
742,2025-07-01 12:21:00,WARN,PaymentAPI,81,161,4
743,2025-07-01 12:22:00,DEBUG,UserService,88,161,4
744,2025-07-01 12:23:00,DEBUG,UserService,85,165,4
745,2025-07-01 12:24:00,DEBUG,OrderProcessor,84,159,4
746,2025-07-01 12:25:00,DEBUG,AuthService,85,164,4
747,2025-07-01 12:26:00,DEBUG,PaymentAPI,77,156,4
748,2025-07-01 12:27:00,DEBUG,PaymentAPI,89,162,4
749,2025-07-01 12:28:00,INFO,OrderProcessor,84,162,4
750,2025-07-01 12:29:00,DEBUG,OrderProcessor,94,166,5
751,2025-07-01 12:30:00,DEBUG,AuthService,97,175,5
752,2025-07-01 12:31:00,DEBUG,UserService,105,188,6
753,2025-07-01 12:32:00,INFO,UserService,119,190,8
754,2025-07-01 12:33:00,DEBUG,PaymentAPI,148,232,8
755,2025-07-01 12:34:00,INFO,AuthService,190,258,11
756,2025-07-01 12:35:00,INFO,AuthService,247,315,14
757,2025-07-01 12:36:00,WARN,AuthService,319,396,20
758,2025-07-01 12:37:00,INFO,PaymentAPI,457,529,28
759,2025-07-01 12:38:00,INFO,UserService,649,718,41
760,2025-07-01 12:39:00,INFO,OrderProcessor,939,1013,60
761,2025-07-01 12:40:00,ERROR,OrderProcessor,938,1011,60
762,2025-07-01 12:41:00,INFO,UserService,80,157,4
763,2025-07-01 12:42:00,DEBUG,PaymentAPI,82,161,4
764,2025-07-01 12:43:00,DEBUG,AuthService,86,158,4
765,2025-07-01 12:44:00,DEBUG,OrderProcessor,74,154,4
766,2025-07-01 12:45:00,DEBUG,AuthService,79,156,4
767,2025-07-01 12:46:00,INFO,PaymentAPI,75,159,4
768,2025-07-01 12:47:00,WARN,AuthService,87,162,4
769,2025-07-01 12:48:00,DEBUG,OrderProcessor,77,165,4
770,2025-07-01 12:49:00,DEBUG,AuthService,86,160,4
771,2025-07-01 12:50:00,INFO,AuthService,74,159,4
772,2025-07-01 12:51:00,DEBUG,AuthService,75,161,4
773,2025-07-01 12:52:00,INFO,AuthService,83,164,4
774,2025-07-01 12:53:00,INFO,AuthService,78,167,4
775,2025-07-01 12:54:00,DEBUG,AuthService,79,160,4
776,2025-07-01 12:55:00,ERROR,UserService,82,158,4
777,2025-07-01 12:56:00,DEBUG,AuthService,81,161,4
778,2025-07-01 12:57:00,INFO,AuthService,93,156,4
779,2025-07-01 12:58:00,DEBUG,PaymentAPI,85,156,4
780,2025-07-01 12:59:00,DEBUG,OrderProcessor,74,155,4
781,2025-07-01 13:00:00,WARN,PaymentAPI,73,155,4
782,2025-07-01 13:01:00,INFO,UserService,79,161,4
783,2025-07-01 13:02:00,DEBUG,PaymentAPI,61,165,4
784,2025-07-01 13:03:00,DEBUG,AuthService,79,153,4
785,2025-07-01 13:04:00,DEBUG,PaymentAPI,83,155,4
786,2025-07-01 13:05:00,INFO,AuthService,76,158,4
787,2025-07-01 13:06:00,DEBUG,UserService,78,156,4
788,2025-07-01 13:07:00,INFO,PaymentAPI,75,159,4
789,2025-07-01 13:08:00,DEBUG,UserService,84,161,5
790,2025-07-01 13:09:00,DEBUG,UserService,93,176,4
791,2025-07-01 13:10:00,INFO,OrderProcessor,104,168,5
792,2025-07-01 13:11:00,INFO,PaymentAPI,106,176,4
793,2025-07-01 13:12:00,INFO,PaymentAPI,143,185,6
794,2025-07-01 13:13:00,INFO,AuthService,169,195,6
795,2025-07-01 13:14:00,DEBUG,UserService,214,222,9
796,2025-07-01 13:15:00,WARN,AuthService,303,254,12
797,2025-07-01 13:16:00,INFO,OrderProcessor,405,307,16
798,2025-07-01 13:17:00,INFO,UserService,583,387,22
799,2025-07-01 13:18:00,WARN,AuthService,835,506,32
800,2025-07-01 13:19:00,WARN,OrderProcessor,1226,690,46
